ingredient,calories,carbs,fiber,sugar,protein,total fat,trans fats,saturated fats,sodium,cholesterol,CO2 Emission
"1 1/4 cup panko , divided",262,52.5,2.4000000000000004,2.4000000000000004,7.125,2.4000000000000004,0.0,0.0,107.25,0.0,A
2 tablespoons creamy peanut butter ,191,7.136,1.6,3.36,7.104,16.448,0.024,3.2960000000000003,5.44,0.0,A
"1 tablespoon dried red chile flakes, preferably Korean gochugaru",16,2.9998,1.4416,0.5459,0.636,0.9169,0.0,0.17278,1.59,0.0,A+
"4 ounces sharp Cheddar or Gruyère, coarsely grated ",464,2.41537937025,0.0,0.30617484975,27.442338385000003,38.328555265,1.3380974915,21.999229945,730.2837157000001,112.26411157500002,E
"4 chicken cutlets, pounded 1/4"" thick",1305,0.0,0.0,0.0,244.8,28.505600000000005,0.07616,6.12544,489.6,794.24,F
1 cup [200 g] packed light brown sugar,836,215.82,0.0,213.4,0.264,0.0,0.0,0.0,61.60000000000001,0.0,C
1 1/2 cups unsweetened apple cider,171,42.036,0.7440000000000001,35.7864,0.372,0.4836,0.0,0.08184,14.88,0.0,B
"2 3/4 pounds plum tomatoes, cored, halved, seeded",224,48.52304378075001,14.968548210000002,32.80606816025,10.976935354000002,2.4947580350000003,0.0,0.3492661249,62.36895087500001,0.0,F
"24 medium littleneck clams, scrubbed",299,12.4236,0.0,0.0,51.156,3.3408,0.0521999999999999,0.65076,2091.48,104.4,G
"3 celery stalks, cut crosswise into thirds, optional",16,3.564,1.92,1.608,0.828,0.204,0.0,0.0504,96.0,0.0,A
and steamed rice ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
A 6-quart slow cooker,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1/3 cup mint leaves , divided",13,2.55664,2.0671999999999997,0.0,1.00016,0.2219199999999999,0.0,0.058064,9.12,0.0,A+
8 ounces baby arugula ,56,8.2780607525,3.6287389600000006,4.6493217925,5.851341573000001,1.4968548210000003,0.0,0.1950447191,61.23496995000001,0.0,A
3 Tbsp. Chambord liqueur,175,24.42959999958697,0.0,19.992599999661984,0.0521999999991174,0.1565999999973523,0.0,0.0553319999990645,4.175999999929396,0.0,A
also known as California chiles,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"3/4 teaspoon freshly ground black pepper, plus more",4,1.104,0.4364249999999999,0.01104,0.1793999999999999,0.0562349999999999,0.0,0.0239774999999999,0.345,0.0,A+
1 tsp. mild red pepper flakes ,2,0.5388125000273293,0.2212291666778876,0.3168125000160691,0.0817083333374776,0.0447854166689382,0.0,0.0062668750003178,0.7014583333689122,0.0,A+
4 cups cherry tomatoes,126,27.23,8.4,18.41,6.16,1.4,0.0,0.196,35.0,0.0,E
¼ cup picked fresh dill,0,0.156195,0.046725,0.0,0.076985,0.02492,0.0,0.001335,1.35725,0.0,A+
"1 small white onion, cut into 1/4"" cubes, rinsed with cool water, patted dry",28,6.538,1.1900000000000002,2.9680000000000004,0.7700000000000001,0.07,0.0,0.0294,2.8000000000000003,0.0,A+
"25 g butter, melted 2 tablespoons",179,0.015,0.0,0.015,0.2125,20.275,0.0,12.625,2.75,53.75,C
"1 large red bell pepper, cut into 1/2-inch pieces ",42,9.8892,3.4440000000000004,6.888000000000001,1.6236000000000002,0.492,0.0,0.09676,6.5600000000000005,0.0,C
well washed and dried,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"3/4 lb sharp Cheddar, coarsely grated ",1394,7.24613811075,0.0,0.9185245492500002,82.327015155,114.985665795,4.0142924745,65.997689835,2190.8511471,336.79233472500005,F
"7 garlic cloves, thinly sliced",31,6.951,0.441,0.21,1.3356,0.105,0.0,0.01869,3.57,0.0,A+
1 pound fusilli or other short spiral pasta,1682,338.83350039000004,14.514955840000002,12.110916279,58.96700810000001,6.849244787000001,0.0,1.2564508649000004,27.2155422,0.0,B
1 1/2 teaspoons minced serrano chile with seeds,1,0.2198437500111507,0.1214062500061578,0.1256718750063742,0.0570937500028958,0.0144375000007322,0.0,0.0019359375000981,0.3281250000166428,0.0,A+
"1/2 medium cucumber, peeled, julienned",18,4.356,0.6,2.004,0.78,0.132,0.0,0.0443999999999999,2.4,0.0,A
1 large bunch broccoli rabe ,124,16.138125000000002,15.288750000000002,2.1517500000000003,17.950125,2.7746250000000003,0.0,0.4699875,186.8625,0.0,B
"1 pound small parsnips, peeled and halved length wise",340,81.6466266,22.226026130000005,21.77243376,5.4431084400000005,1.36077711,0.0,0.226796185,45.35923700000001,0.0,B
4 ounces tortilla chips or strips ,563,76.43031434500001,5.329710347500001,1.3721169192500002,7.5069537235000015,25.287774627500003,0.07484274105,3.1524669715,351.53408675000003,0.0,A+
1/2 cup mascarpone ,399,6.292800000000001,0.0,4.2864,7.011000000000001,39.216,1.3338,23.028,357.96000000000004,115.14,E
Four 6- to 7-ounce skinless pieces center-cut salmon fillet,1533,0.0,0.0,0.0,150.36587065499998,98.7697385675,0.0,22.481171838125,434.8816847375,405.3981806875,F
1 cup shaved Asiago or Parmesan cheese,582,4.788341250000001,0.0,0.163576875,53.2368375,37.1765625,0.0,22.008525,1754.73375,101.12025,E
"1/2 cup walnut halves, divided",392,8.219999999999999,4.02,1.5659999999999998,9.12,39.12,0.0,3.678,1.2,0.0,A+
"1 3/4 lb broccoli, thick stems discarded",269,52.707433394000006,20.638452835,13.4943730075,22.3847834595,2.9370105957500003,0.0,0.9049167781500002,261.949593675,0.0,C
bite-sized pieces,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2 tablespoons olive oil, for brushing the dough",238,0.0,0.0,0.0,0.0,27.0,0.0,3.726,0.54,0.0,B
1 cassia or cinnamon stick,6,2.0956,1.3806,0.05642,0.10374,0.03224,0.0,0.00897,0.26,0.0,A+
2 tablespoons chopped fresh tarragon leaves,14,2.51,0.37,0.0,1.14,0.362,0.0,0.094,3.1,0.0,A+
"Two 8-ounce uncooked lobster tails in the shell, split lengthwise",349,0.0,0.0,0.0,74.84274105000001,3.401942775,0.0498951607,0.8210021897,1918.6957251000003,576.0623099000001,G
"1 large or 2 small heads of Little Gem lettuce or romaine hearts, leaves separated",11,2.04463125,1.0085625,0.8618625,1.23778125,0.2017125,0.0,0.026589375,4.584375,0.0,A+
7 ounces good dark chocolate,1186,91.087017800625,21.630686144375,47.627198850000006,15.4589949600625,84.53827795875002,0.0595339985625,48.619432159375,39.689332375000006,5.953399856250001,F
26–28 cm tart tin with a removable base,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
preferably jarred,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/4 cup finely chopped shallot,28,6.7200000001136155,1.2800000000216412,3.1480000000532233,1.0000000000169071,0.0400000000006762,0.0,0.0068000000001149,4.800000000081154,0.0,A+
1 pound fresh ricotta cheese,680,32.976165299,0.0,1.224699399,34.200864698000004,46.266421740000006,1.5104625921000003,29.120630154000004,498.9516070000001,222.2602613,G
8 cups Light Vegetable Broth or good-quality canned vegetable broth ,105,17.952,0.0,10.032,4.048000000000001,1.2320000000000002,0.0,0.5456000000000001,5332.8,0.0,C
"1 small sweet onion , quartered",79,18.742875,2.23425,12.46215,1.986,0.1986,0.0,0.0,19.86,0.0,A
6 1-inch-thick filet mignon steaks,2612,0.0,0.0,0.0,210.27600000000004,190.098,0.0,76.5702,531.0,902.7,G
5 tablespoons VSOP Cognac,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,A
"4 tablespoons chopped fresh mint, divided",10,1.91748,1.5504,0.0,0.75012,0.16644,0.0,0.043548,6.84,0.0,A+
1/2 cup fresh lime juice,30,10.1882,0.484,2.0448999999999997,0.5082,0.0847,0.0,0.00968,2.42,0.0,A+
2/3 cup water,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.309019639999999,0.0,A+
2/3 cup crème fraîche,295,6.914133333333332,0.0,5.092266666666666,3.643733333333333,28.970666666666663,1.1886933333333334,15.082666666666665,46.29333333333333,88.10666666666665,F
3/4 cup plus 1 tablespoon all-purpose flour,369,77.4921875,2.7421875,0.27421875,10.4609375,0.9953125,0.0,0.157421875,2.03125,0.0,B
"3 bell peppers , seeded, cut into 3/4-inch-thick strips",92,21.527100000000004,7.497000000000001,14.994000000000002,3.5343000000000004,1.071,0.0,0.21063,14.28,0.0,D
"3 tablespoons sesame seeds, toasted and crushed with side of heavy knife",154,6.318,3.1860000000000004,0.081,4.779,13.419000000000002,0.0,1.8792,2.97,0.0,A+
1 tablespoon dried oregano,7,2.0669999999650535,1.2749999999784438,0.1226999999979255,0.2699999999954351,0.1283999999978291,0.0,0.0464999999992138,0.7499999999873198,0.0,A+
4 to 6 tablespoons fresh lemon juice,16,5.26125,0.22875,1.9215,0.266875,0.183,0.0,0.0305,0.7625000000000001,0.0,A+
1/4 cup unsulphured molasses,244,62.93475,0.0,62.93475,0.0,0.08425,0.0,0.015165,31.1725,0.0,B
"About 200g leftover cooked carrots, diced",82,19.16,5.6,9.48,1.86,0.48,0.0,0.064,138.0,0.0,A
"1 small red onion, cut in half lengthwise and then into 1/2-inch cubes",28,6.538,1.1900000000000002,2.9680000000000004,0.7700000000000001,0.07,0.0,0.0294,2.8000000000000003,0.0,A+
3 tablespoons chopped fresh oregano,23,6.200999999895161,3.824999999935331,0.3680999999937765,0.8099999999863055,0.3851999999934875,0.0,0.1394999999976414,2.2499999999619593,0.0,A+
halved ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 cups coarsely chopped cilantro,7,1.1744,0.8959999999999999,0.2784,0.6816,0.1664,0.0,0.00448,14.72,0.0,A+
"""1 ounce Baileys Original Irish Cream"", 1 tablespoon matcha powder, plus more for garnish",89,16.641170074375005,2.409709465625,1.5677286288125003,5.72660367125,0.0,0.0,0.0,20.41165665,0.0,A+
2/3 cup coarse sea salt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60269.33333333333,0.0,A+
"8 scallions , cut crosswise into 2-inch lengths, then thinly julienned lengthwise",35,8.155555555555557,2.8888888888888897,2.5888888888888895,2.033333333333334,0.2111111111111111,0.0,0.0355555555555555,17.777777777777782,0.0,A
1/2 teaspoon finely chopped fresh thyme,0,0.0975999999999999,0.056,0.0,0.02224,0.00672,0.0,0.001868,0.036,0.0,A+
2 oz onion sprouts or garlic chive sprouts *,13,1.1906799712500002,1.07728187875,0.1133980925,2.2622919453750003,0.391223419125,0.0,0.0391223419125,3.401942775,0.0,A+
4 slices soft challah or whole-wheat bread,322,54.656000000000006,7.68,5.5552,15.872000000000002,4.48,0.0256,0.92416,582.4,0.0,B
4 slices crusty bread,317,55.099999999999994,4.64,6.6468,12.412,5.2548,0.03828,0.8085199999999999,548.68,0.0,B
Prepared cornbread ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 large onion, peeled and quartered",60,14.01,2.55,6.36,1.65,0.15,0.0,0.063,6.0,0.0,A
sliced radish,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"Toast, for serving",75,13.392,1.128,1.5408,3.12,1.0248,0.0,0.23736,144.23999999999998,0.0,A+
1 to 2 tablespoons pretzel salt or coarse salt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8475.374999856707,0.0,A+
16 thin slices pancetta or prosciutto,911,0.0,0.0,0.8119999999999999,31.783999999999995,86.072,0.3410399999999999,29.231999999999996,1742.32,153.11999999999998,E
"1 cup fresh dill, divided",3,0.62478,0.1869,0.0,0.30794,0.09968,0.0,0.00534,5.429,0.0,A+
3 tablespoons mustard seeds,96,5.3109,2.3058,1.28331,4.9329,6.841800000000001,0.0,0.37611,2.457,0.0,A+
1½ tsp. ground turmeric,14,3.0195,1.0215,0.14445,0.4356,0.14625,0.00252,0.0828,1.215,0.0,A+
1/4 cup chilled lard or shortening,462,0.0,0.0,0.0,0.0,51.24999999999999,0.0,20.09,0.0,48.68749999999999,G
"3 cups all-purpose flour, plus more for parchment",1365,286.125,10.125,1.0125000000000002,38.625,3.675,0.0,0.58125,7.5,0.0,B
a 4-quart shallow ovenproof baking dish ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"6 ounces roasted skinned almonds, preferably Marcona ",984,36.74098197000001,21.26214234375,7.399225535625,36.060593415,84.87847223625,0.0255145708125,6.4636912725,1.7009713875,0.0,A+
"2 clementines, thinly sliced crosswise",69,17.759999999999998,2.516,13.5864,1.258,0.222,0.0,0.0,1.48,0.0,A
1 teaspoon espelette pepper or best-quality chile powder,7,1.3419000000000003,0.9396,0.19413,0.3645,0.3861,0.0,0.06642,77.49000000000001,0.0,A+
"2 eggs, beaten",122,0.6192,0.0,0.3182,10.836,8.1786,0.03268,2.6917999999999997,122.12,319.92,C
1/4 cup freshly squeezed orange juice,27,6.448,0.124,5.208,0.434,0.124,0.0,0.01488,0.62,0.0,A+
12 ounces rigatoni or other short pasta,1262,254.12512529250003,10.88621688,9.08318720925,44.225256075,5.13693359025,0.0,0.942338148675,20.41165665,0.0,B
3 dried ancho chiles*,143,26.214,11.016000000000002,0.0,6.069,4.1819999999999995,0.0,0.4181999999999999,21.93,0.0,C
"1 3/4 cups grated Swiss-style cheese, such as Emmenthal, Gruyère, or Comté",907,3.3264,0.0,0.0,62.370000000000005,71.61,2.27997,42.042,431.97,214.83,F
"1 teaspoon ground ginger, divided",6,1.2888,0.2538,0.06102,0.16164,0.07632,0.0,0.0468,0.486,0.0,A+
1/4 cup Simple Syrup,212,57.748999999999995,0.0,57.828,0.0,0.0,0.0,0.0,45.82,0.0,B
"chocolate , finely chopped",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
whites and yolks separated and chopped,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3 sage sprigs ,75,14.568,9.672,0.4104,2.544,3.072,0.0,1.6872,2.6399999999999997,0.0,A+
"2 cups fresh cranberries or frozen, thawed",101,26.4,7.920000000000001,9.394,1.0120000000000002,0.286,0.0,0.0176,4.4,0.0,C
"1 1/2 cups yellow split peas, rinsed",1070,181.104,65.268,9.2316,67.914,11.4366,0.01176,1.19952,14.7,0.0,A+
1 cup sweetened flaked coconut ,387,44.029999999999994,8.415000000000001,31.28,2.6605,23.8,0.0017,22.44,242.25,0.0,C
1 tablespoon plus 1/2 teaspoon dried lavender blossoms*,12,2.4999,1.6614000000000002,0.0,0.19032,0.5928,0.0,0.28743,1.95,0.0,A+
"4 anchovy fillets, packed in oil, drained",33,0.0,0.0,0.0,4.624,1.5536,0.0,0.352,587.2,13.6,B
"1 skinless, boneless pork shoulder roast, preferably untied",535,0.0,0.0,0.0,50.111999999999995,35.711999999999996,0.3312,12.528,175.68,178.56,E
2 ounces coarsely grated sharp Cheddar ,232,1.207689685125,0.0,0.153087424875,13.7211691925,19.1642776325,0.6690487457500001,10.9996149725,365.14185785000006,56.13205578750001,E
1 1/2 tablespoons multigrain bread crumbs,39,7.289999999876748,0.4556249999922968,0.6277499999893866,1.3567499999770616,0.5366249999909273,0.0,0.1214999999979457,74.11499999874694,0.0,A+
2/3 cups plus 1/2 cup heavy cream,944,7.885733333333333,0.0,8.107866666666666,7.885733333333333,100.23766666666668,3.4430666666666667,63.86333333333333,74.97,313.7633333333333,F
1 teaspoon plus 1 tablespoon sugar,64,16.7,0.0,16.6666,0.0,0.0,0.0,0.0,0.167,0.0,A
4 ounces creamy aged goat cheese,299,0.0,0.0,0.0,20.978647112500003,23.92699751750001,0.0,16.556121505,520.4972445750001,52.16312255,F
A few gratings of fresh nutmeg,10,0.986,0.416,0.0598,0.1168,0.726,0.0,0.518,0.32,0.0,A+
1 1/2 cups coarsely grated zucchini ,31,5.7846,1.86,4.65,2.2506,0.5952000000000001,0.0,0.15624,14.88,0.0,A
"2 pounds mixed medium and large tomatoes, preferably heirloom, cut into thin slices and/or wedges",163,35.28948638600001,10.88621688,23.858958662000003,7.983225712000001,1.8143694800000003,0.0,0.2540117272,45.35923700000001,0.0,E
1/2 cup raw peanuts,413,11.753,6.205,3.4456,18.834,35.916000000000004,0.0,4.5844000000000005,13.14,0.0,B
"The outer ring from a 9""-diameter springform pan",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
A turkey roasting bag,7202,7.0028000000000015,0.0,3.5014000000000007,1080.4320000000002,282.1128,3.10124,73.0292,5602.240000000001,3601.44,F
Accompaniment: lobster claw toasts,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1/2 lb yellow-fleshed potatoes such as Yukon Gold , peeled and cut into 1/4-inch dice",82,18.6375,2.2365,0.8732999999999999,2.1832499999999997,0.0958499999999999,0.0,0.026625,6.39,0.0,A+
1 1/2 teaspoons light corn syrup,30,8.184000000415102,0.0,8.184000000415102,0.0,0.0213125000010809,0.0,0.0,6.606875000335108,0.0,A+
8 large artichokes with long stems,609,136.08,69.98400000000001,12.8304,42.3792,1.944,0.0,0.46656,1218.24,0.0,C
3/4 cup fresh basil leaves,4,0.477,0.288,0.054,0.567,0.1152,0.0,0.00738,0.72,0.0,A+
1 cup chilled orange juice,111,25.792,0.496,20.832,1.736,0.496,0.0,0.05952,2.48,0.0,A
4 whole roasted red peppers from a jar,81,19.564,3.504,12.8188,2.6864,0.584,0.0,0.08468,5.84,0.0,D
1 lb ground chuck ,589,0.5443108440000001,0.0,0.0,97.97595192,21.817792997,1.133980925,9.026488163000002,358.33797230000005,285.7631931,G
toasted and brushed with extra virgin olive oil,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/2 cup minced red onion,32,7.472,1.36,3.3920000000000003,0.8800000000000001,0.08,0.0,0.0336,3.2,0.0,A+
"1/4 cup all-purpose flour, plus more as needed",113,23.84375,0.84375,0.084375,3.21875,0.30625,0.0,0.0484375,0.625,0.0,A+
1 Kosher salt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 small bunch fresh cilantro, stems cut off and reserved, leaves chopped",6,1.101,0.84,0.261,0.6389999999999999,0.156,0.0,0.0042,13.8,0.0,A+
1 tablespoon cloves,17,4.2575,2.2035,0.1547,0.38805,0.845,0.01651,0.25675,18.005,0.0,A+
"1 1/2 cups milk, lukewarm",223,17.568,0.0,18.483,11.529,11.895,0.0,6.807600000000001,157.38,36.6,D
1/2 cup dried barberries or 1 cup dried tart cherries,38,9.455,1.2400000000000002,6.579750000000001,0.775,0.2324999999999999,0.0,0.0527,2.325,0.0,A
"4 ounces sweet Italian sausages, casings removed",168,2.3813599425000005,0.0,0.0,18.257092892500005,9.548119388500002,0.0,3.6967778155,646.3691272500001,34.019427750000006,E
"1/2 cup coarsely chopped roasted, salted pistachios, divided",344,16.727999999999998,6.519,4.7109,12.423,27.859499999999997,0.0,3.63465,0.615,0.0,A+
2 skinless and boneless chicken breast halves ,652,0.0,0.0,0.0,122.4,14.252800000000002,0.03808,3.06272,244.8,397.12,F
1/2 pound medium-ground pork fat,1433,0.0,0.0,0.0,20.978647112500003,149.00509354500002,1.36077711,49.895160700000005,106.59420695,163.2932532,D
"2 jalapeño chiles, seeded and chopped",8,1.8200000000000005,0.784,1.1536000000000002,0.2548,0.1036,0.0,0.02576,0.8400000000000001,0.0,A
4 tsp. mild curry powder,26,4.4639999999999995,4.256,0.2208,1.144,1.12,0.0,0.132,4.16,0.0,A+
Avocado and Corn Salsa,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2 cups strawberries, quartered",97,23.3472,6.08,14.8656,2.0368,0.912,0.0,0.0456,3.04,0.0,C
3/4 pound scallions ,108,24.9702599685,8.845051215000002,7.926526665750001,6.225555278250001,0.6463691272500001,0.0,0.1088621688,54.4310844,0.0,B
"7 small-to-medium celery stalks, preferably with leaves",39,8.316,4.48,3.7520000000000007,1.932,0.4760000000000001,0.0,0.1176,224.00000000000003,0.0,A
3 1/3 cups sifted cake flour ,1653,356.20000000000005,7.7633333333333345,1.4156666666666669,37.446666666666665,3.927333333333334,0.0,0.5799666666666667,9.133333333333336,0.0,B
4 green garlic bulbs,298,66.2,4.2,2.0,12.72,1.0,0.0,0.178,34.0,0.0,A
"""3 lb chicken wingettes or chicken wings "", 1 1/2 tablespoons sesame seeds, lightly toasted",7797,318.42184374,160.57169898,4.08233133,240.85754847,676.3062236700001,0.0,94.710086856,149.6854821,0.0,A
"3 large apples , peeled, cored and thinly sliced",347,92.32200000000002,16.056,69.57600000000001,1.7394,1.1373000000000002,0.0,0.18732,6.69,0.0,B
2 tablespoons grated cheddar,123,1.0339054687325198,0.0,0.1472624999975102,7.025648437381218,10.216335937327273,0.0,5.798460937401965,200.33835937161288,30.372890624486487,D
halibut,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1/2 dozen small oysters, such as Kumamoto or Prince Edward Island, shells scrubbed well and oysters left on the half shell, their liquor reserved and oysters picked over for shell fragments",24,1.4076,0.0,0.0,2.5416,0.8892,0.0,0.22716,40.32,19.8,D
Garnish: Parmigiano-Reggiano shavings and basil leaves,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3/4 cup canned pure pumpkin,22,5.655,0.435,2.4012,0.87,0.087,0.0,0.0452399999999999,0.87,0.0,A+
"3 large celery ribs, sliced diagonally ",21,4.455,2.4000000000000004,2.01,1.035,0.255,0.0,0.063,120.0,0.0,A
1 teaspoon filé powder plus more ,9,2.013,0.6809999999999999,0.0963,0.2904,0.0975,0.00168,0.0552,0.8099999999999999,0.0,A+
1 cup bittersweet chocolate chips,830,110.547,10.207,94.285,7.266,51.9,0.0,30.794,19.03,0.0,F
"3 celery stalks, thinly sliced diagonally, plus 1/4 cup loosely packed celery leaves",22,4.5135000000000005,2.415,1.7355,1.2735,0.3225,0.0,0.0702,104.4,0.0,A
plus a few whole leaves,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Garnish: lemon and lime slices,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 Tbsp. Thai red curry paste,38,5.5512500128,1.39803482624,0.4517214464,1.66050456032,1.77060410496,0.0,0.2360305561599999,162.085266528,2.94389963776,A
"1 cup, plus 1 Tbsp. einkorn flour",50,8.999999999391347,1.7999999998782692,0.4499999999695673,2.3999999998376924,0.5999999999594231,0.0,0.2999999999797115,0.0002999999999797,0.0,A+
sheep,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4 ounces thin spaghetti,420,84.70837509750001,3.6287389600000006,3.0277290697500003,14.741752025000002,1.7123111967500002,0.0,0.3141127162250001,6.80388555,0.0,B
1 large egg beaten with 1 teaspoon water,71,0.36,0.0,0.185,6.3,4.755,0.019,1.565,71.0,186.0,B
"4-5 pounds firm ripe plums , halved, pitted ",938,232.69288581,28.57631931,202.483633968,14.288159655,5.7152638620000005,0.0,0.34699816305,0.0,0.0,D
1 bottle white rum,1628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.050223733334264,0.0,E
1/2 cup well-rinsed quinoa,312,54.57,5.95,0.0,11.985,5.1595,0.0,0.6001,4.25,0.0,A
"1 to 2 garlic cloves, peeled",6,1.4895,0.0945,0.045,0.2862,0.0225,0.0,0.004005,0.765,0.0,A+
or fruit preserves for serving,38,9.646000000000004,0.154,6.790000000000001,0.0518,0.0098,0.0,0.0014,4.48,0.0,A+
1 box frozen chopped broccoli,51,10.0264,3.926,2.5669999999999997,4.2581999999999995,0.5587,0.0,0.17214,49.83,0.0,A
"2 medium shallots, halved lengthwise and thinly sliced crosswise ",86,20.16,3.84,9.444,3.0,0.12,0.0,0.0204,14.4,0.0,A
Dark chocolate shavings,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"3 Tbsp. bee pollen powder or 3 Tbsp. bee pollen granules, ground in a spice mill",22,3.213899999782651,0.4499999999695674,2.5712999998261084,1.5029999998983552,0.6425999999565423,0.0,0.4823999999673763,0.6299999999573944,0.0,A+
1 1/2 tablespoons medium-dry Sherry,33,2.588624999956234,0.0,0.2411624999959226,0.0442499999992518,0.0,0.0,0.0,1.991249999966334,0.0,A+
